PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL)
07-Apr-15,Well_#4,24,"2,152",148.699,"1,117.61",20.68406,702.671,87.558,"212,251","267,529","374,260","97,566"
08-Apr-15,Well_#4,22.82,"2,218",148.611,"1,088.01",17.84592,759.879,87.159,"213,748","269,452","377,069","98,362"
09-Apr-15,Well_#4,24,"2,155",148.732,"1,108.02",20.91732,700.715,91.514,"215,421","271,540","380,056","99,122"
10-Apr-15,Well_#4,24,"2,154",148.735,"1,106.06",20.79633,698.913,91.894,"217,077","273,604","382,860","99,858"
11-Apr-15,Well_#4,24,"2,156",148.727,"1,093.48",20.6464,699.508,91.804,"218,710","275,638","385,765","100,574"
12-Apr-15,Well_#4,24,"2,155",148.722,"1,088.53",20.62981,697.735,91.614,"220,326","277,656","388,690","101,352"
13-Apr-15,Well_#4,24,"2,155",148.719,"1,080.81",20.57621,696.135,91.601,"221,942","279,679","391,543","102,067"
14-Apr-15,Well_#4,24,"2,155",148.714,"1,073.81",20.59866,694.495,92.255,"223,540","281,656","394,220","102,777"
15-Apr-15,Well_#4,24,"2,153",148.713,"1,057.35",20.77804,691.473,91.556,"225,120","283,629","397,065","103,529"
16-Apr-15,Well_#4,24,"2,153",148.712,"1,053.33",20.75875,689.212,91.654,"226,703","285,598","399,816","104,261"
17-Apr-15,Well_#4,24,"2,153",148.709,"1,052.16",20.72289,686.911,91.92,"228,269","287,544","402,495","105,003"
18-Apr-15,Well_#4,24,"2,154",148.704,"1,041.19",20.60948,685.379,91.411,"229,820","289,490","405,252","105,745"
19-Apr-15,Well_#4,24,"2,155",148.703,"1,031.06",20.66876,684.842,91.709,"231,374","291,429","408,046","106,475"
20-Apr-15,Well_#4,24,"2,155",148.696,"1,030.61",20.80475,682.152,91.839,"232,912","293,388","410,682","107,190"
21-Apr-15,Well_#4,24,"2,157",148.698,"1,033.82",20.70688,680.037,92.37,"234,487","295,387","413,563","107,924"
22-Apr-15,Well_#4,24,"2,159",148.703,"1,022.45",20.81758,680.318,91.881,"236,056","297,392","416,233","108,678"
23-Apr-15,Well_#4,24,"2,165",148.71,"1,019.52",20.75372,682.313,92.426,"237,653","299,420","419,209","109,440"
24-Apr-15,Well_#4,24,"2,162",148.732,"1,015.98",21.17692,677.856,92.224,"239,260","301,459","422,017","110,225"
25-Apr-15,Well_#4,24,"2,164",148.751,"1,020.54",21.34365,677.221,92.488,"240,883","303,509","424,759","111,024"
26-Apr-15,Well_#4,24,"2,161",148.776,"1,028.02",21.81495,671.605,93.015,"242,532","305,593","427,542","111,856"
27-Apr-15,Well_#4,24,"2,160",148.798,"1,015.13",22.36589,668.567,92.654,"244,183","307,666","430,310","112,704"
28-Apr-15,Well_#4,24,"2,167",148.816,"1,019.70",22.2122,671.049,93.043,"245,845","309,749","433,228","113,558"
29-Apr-15,Well_#4,24,"2,247",148.726,"1,018.40",17.99774,739.048,92.151,"247,310","311,587","435,682","114,287"
30-Apr-15,Well_#4,24,"2,229",148.779,"1,027.05",19.19963,720.214,93.096,"248,856","313,493","438,400","115,027"
01-May-15,Well_#4,24,"2,213",148.821,"1,021.36",20.02495,704.524,92.901,"250,475","315,474","441,196","115,772"
02-May-15,Well_#4,24,"2,171",148.881,"1,013.11",22.88707,666.376,92.194,"252,157","317,608","444,250","116,664"
03-May-15,Well_#4,24,"2,158",148.903,"1,009.24",23.94197,653.447,91.84,"253,719","319,587","446,996","117,864"
04-May-15,Well_#4,24,"2,157",148.903,"1,012.98",23.92522,651.477,93.405,"255,274","321,552","449,784","119,064"
05-May-15,Well_#4,24,"2,152",148.908,"1,008.40",23.99863,645.982,93.581,"256,807","323,485","452,553","120,248"
06-May-15,Well_#4,24,"2,150",148.903,"1,009.51",23.90559,643.275,92.887,"258,327","325,405","455,152","121,395"
07-May-15,Well_#4,24,"2,150",148.898,"1,004.03",23.90474,640.436,93.665,"259,833","327,307","457,918","122,541"
08-May-15,Well_#4,24,"2,150",148.893,999.018,23.95174,638.405,93.449,"261,334","329,193","460,504","123,719"
09-May-15,Well_#4,24,"2,149",148.886,989.638,23.93897,635.398,93.204,"262,816","331,066","463,091","124,816"
10-May-15,Well_#4,24,"2,148",148.879,982.615,24.00082,632.929,92.602,"264,289","332,922","465,601","125,876"
11-May-15,Well_#4,24,"2,149",148.876,993.836,24.00844,631.065,92.993,"265,751","334,761","468,178","126,953"
12-May-15,Well_#4,24,"2,149",148.874,986.147,23.98199,628.52,92.815,"267,188","336,590","470,635","128,015"
13-May-15,Well_#4,24,"2,150",148.865,983.822,23.95809,626.252,93.013,"268,615","338,390","473,191","129,057"
14-May-15,Well_#4,24,"2,153",148.855,993.489,23.4183,625.443,93.748,"270,032","340,184","475,700","130,208"
15-May-15,Well_#4,24,"2,154",148.857,982.598,23.91096,620.74,93.891,"271,445","341,971","478,243","131,361"
16-May-15,Well_#4,24,"2,154",148.86,975.795,23.91776,618.612,93.746,"272,839","343,738","480,740","132,492"
17-May-15,Well_#4,24,"2,154",148.859,977.092,23.86822,617.58,93.906,"274,214","345,481","483,141","133,617"
18-May-15,Well_#4,24,"2,153",148.858,961.03,23.95868,615.387,92.018,"275,582","347,216","485,589","134,744"
19-May-15,Well_#4,24,"2,154",148.857,954.538,23.90773,614.156,89.459,"276,946","348,966","488,004","135,945"
20-May-15,Well_#4,24,"2,155",148.855,962.893,23.91637,613.29,92.532,"278,291","350,697","490,326","137,160"
21-May-15,Well_#4,24,"2,155",148.852,963.045,23.94907,611.893,92.81,"279,626","352,411","492,645","138,366"
22-May-15,Well_#4,24,"2,157",148.85,953.301,23.87514,612.368,90.427,"280,971","354,143","495,139","139,578"
23-May-15,Well_#4,24,"2,159",148.848,963.403,23.8392,611.52,93.684,"282,326","355,911","497,698","140,789"
24-May-15,Well_#4,24,"2,159",148.845,957.292,23.87174,611.256,92.066,"283,683","357,670","500,248","142,000"
25-May-15,Well_#4,24,"2,161",148.837,955.631,23.84727,611.147,93.175,"285,026","359,405","502,689","143,216"
26-May-15,Well_#4,24,"2,156",148.843,954.333,24.3342,605.384,93.733,"286,371","361,144","505,210","144,441"
27-May-15,Well_#4,24,"2,155",148.845,951.522,24.47139,604.272,93.514,"287,704","362,862","507,618","145,667"
28-May-15,Well_#4,24,"2,155",148.844,953.523,24.44513,603.517,93.821,"289,025","364,565","510,118","146,893"
29-May-15,Well_#4,24,"2,155",148.844,942.423,24.46016,602.774,93.859,"290,324","366,250","512,500","148,106"
30-May-15,Well_#4,24,"2,153",148.849,934.384,24.79594,600.189,93.45,"291,660","367,977","514,809","149,497"
31-May-15,Well_#4,24,"2,154",148.851,931.589,24.80303,600.304,92.998,"292,970","369,663","517,170","150,730"
01-Jun-15,Well_#4,24,"2,153",148.854,937.79,24.96372,598.709,93.299,"294,260","371,320","519,537","151,968"
02-Jun-15,Well_#4,24,"2,153",148.854,933.168,24.95014,598.086,91.935,"295,543","372,965","521,905","153,204"
03-Jun-15,Well_#4,24,"2,154",148.853,937.489,24.76854,597.738,92.839,"296,821","374,596","524,160","154,436"
04-Jun-15,Well_#4,24,"2,154",148.853,927.003,24.88207,596.733,90.793,"298,088","376,230","526,406","155,670"
05-Jun-15,Well_#4,24,"2,155",148.849,927.928,24.8745,596.339,92.081,"299,361","377,874","528,602","156,906"
06-Jun-15,Well_#4,24,"2,156",148.855,928.125,24.88179,596.145,92.532,"300,638","379,486","530,795","158,137"
07-Jun-15,Well_#4,24,"2,158",148.869,927.484,24.86383,596.564,92.166,"301,894","381,088","533,026","159,373"
08-Jun-15,Well_#4,24,"2,159",148.868,934.916,24.68045,595.826,94.089,"303,131","382,709","535,221","160,603"
09-Jun-15,Well_#4,24,"2,159",148.867,929.201,24.74995,595.469,92.88,"304,347","384,328","537,405","161,837"
10-Jun-15,Well_#4,24,"2,159",148.868,922.718,24.85224,594.369,91.871,"305,577","385,944","539,638","163,073"
11-Jun-15,Well_#4,24,"2,160",148.874,923.536,24.8358,593.787,92.93,"306,798","387,551","541,947","164,307"
12-Jun-15,Well_#4,24,"2,159",148.87,920.649,24.76583,593.059,92.335,"308,000","389,150","544,159","165,479"
13-Jun-15,Well_#4,24,"2,160",148.864,925.339,24.73385,592.034,93.439,"309,211","390,740","546,350","166,696"
14-Jun-15,Well_#4,24,"2,160",148.862,922.444,24.85149,590.913,93.297,"310,416","392,334","548,641","167,914"
15-Jun-15,Well_#4,24,"2,160",148.858,913.673,24.79701,589.893,91.985,"311,622","393,924","550,885","169,130"
16-Jun-15,Well_#4,24,"2,161",148.855,911.441,24.7725,589.766,90.57,"312,827","395,497","553,006","170,347"
17-Jun-15,Well_#4,24,"2,162",148.852,919.927,24.6939,588.572,93.898,"314,027","397,043","555,222","171,538"
18-Jun-15,Well_#4,24,"2,163",148.851,909.802,24.73077,587.719,93.946,"315,212","398,585","557,473","172,729"
19-Jun-15,Well_#4,24,"2,164",148.846,899.962,24.71768,587.336,92.166,"316,405","400,125","559,696","173,878"
20-Jun-15,Well_#4,24,"2,164",148.846,897.522,24.24979,587.281,89.582,"317,597","401,665","561,780","175,143"
21-Jun-15,Well_#4,24,"2,164",148.842,894.489,24.77058,586.085,91.293,"318,802","403,217","563,919","176,381"
22-Jun-15,Well_#4,24,"2,165",148.839,883.691,24.25881,584.959,91.344,"319,981","404,741","565,968","177,572"
23-Jun-15,Well_#4,24,"2,165",148.843,876.103,24.2313,584.222,91.567,"321,158","406,249","568,106","178,748"
24-Jun-15,Well_#4,24,"2,164",148.848,864.451,24.70406,583.084,92.2,"322,321","407,733","570,134","179,961"
25-Jun-15,Well_#4,24,"2,163",148.844,855.931,24.69037,581.343,92.735,"323,481","409,222","572,169","181,162"
26-Jun-15,Well_#4,24,"2,162",148.83,844.042,24.73742,579.436,92.713,"324,640","410,705","574,171","182,358"
27-Jun-15,Well_#4,14.28,"2,167",148.821,22.455,15.65121,576.894,91.097,"325,311","411,581","575,354","183,136"
28-Jun-15,Well_#4,0,"2,135",146.665,0,1.072,0.185,21.962,"325,311","411,581","575,354","183,136"
29-Jun-15,Well_#4,0,"2,340",146.099,0,0.86188,1.401,17.251,"325,311","411,581","575,354","183,136"
30-Jun-15,Well_#4,0,"2,189",138.993,0,0.84544,2.651,17.699,"325,311","411,581","575,354","183,136"
01-Jul-15,Well_#4,0,"2,265",145.588,0,0.87444,3.249,17.694,"325,311","411,581","575,354","183,136"
02-Jul-15,Well_#4,17.74,"2,243",147.659,292.835,8.13805,998.004,73.786,"325,758","412,246","576,320","183,838"
03-Jul-15,Well_#4,24,"2,249",148.595,784,25.69489,598.423,94.868,"326,912","413,840","578,477","185,153"
04-Jul-15,Well_#4,24,"2,175",148.785,780.802,29.5901,537.603,94.863,"328,105","415,410","580,725","186,476"
05-Jul-15,Well_#4,24,"2,186",148.731,775.288,27.28412,569.039,94.313,"329,204","416,900","582,778","187,747"
06-Jul-15,Well_#4,24,"2,264",148.531,764.522,23.21283,619.953,90.731,"330,159","418,172","584,615","188,939"
07-Jul-15,Well_#4,24,"2,157",148.707,767.87,27.44449,544.913,93.389,"331,238","419,573","586,497","190,238"
08-Jul-15,Well_#4,24,"2,153",148.686,767.104,27.46599,543.115,93.806,"332,282","420,917","588,389","191,423"
09-Jul-15,Well_#4,24,"2,151",148.676,765.167,27.4729,542.452,94.118,"333,318","422,248","590,205","192,663"
10-Jul-15,Well_#4,24,"2,149",148.669,762.576,27.49162,541.981,94.291,"334,346","423,570","591,975","193,924"
11-Jul-15,Well_#4,24,"2,149",148.672,765.941,27.22283,543.267,94.279,"335,374","424,888","593,860","195,187"
12-Jul-15,Well_#4,24,"2,151",148.674,757.282,26.95543,545.699,92.985,"336,398","426,202","595,777","196,477"
13-Jul-15,Well_#4,24,"2,152",148.672,748.808,26.97215,545.572,91.635,"337,426","427,529","597,572","197,767"
14-Jul-15,Well_#4,24,"2,152",148.67,740.913,26.96183,545.175,91.456,"338,467","428,854","599,412","199,045"
15-Jul-15,Well_#4,24,"2,152",148.668,739.208,27.00691,544.321,92.429,"339,500","430,165","601,198","200,325"
16-Jul-15,Well_#4,24,"2,151",148.67,731.12,26.96444,543.955,92.874,"340,505","431,459","602,937","201,599"
17-Jul-15,Well_#4,24,"2,150",148.674,730.537,27.02111,543.342,93.691,"341,546","432,782","604,859","202,868"
18-Jul-15,Well_#4,24,"2,149",148.68,728.268,27.06959,543.158,93.395,"342,597","434,113","606,670","204,131"
19-Jul-15,Well_#4,24,"2,149",148.685,720.739,26.98082,542.315,94.339,"343,638","435,439","608,435","205,404"
20-Jul-15,Well_#4,24,"2,149",148.691,715.604,27.00518,542.089,94.329,"344,721","436,799","610,285","206,590"
21-Jul-15,Well_#4,24,"2,149",148.692,713.384,27.03064,541.744,94.376,"345,772","438,115","612,062","207,753"
22-Jul-15,Well_#4,24,"2,150",148.691,715.352,26.99472,542.588,94.217,"346,779","439,413","613,964","208,855"
23-Jul-15,Well_#4,24,"2,151",148.69,705.535,27.0088,542.584,93.351,"347,845","440,791","615,891","209,996"
24-Jul-15,Well_#4,22.72,"2,265",147.306,690.023,19.04029,640.899,89.947,"348,656","441,878","617,461","210,873"
25-Jul-15,Well_#4,24,"2,165",148.728,704.986,26.49395,552.367,93.684,"349,726","443,263","619,319","212,102"
26-Jul-15,Well_#4,24,"2,158",148.721,700.809,26.97748,545.589,91.498,"350,795","444,646","621,215","213,353"
27-Jul-15,Well_#4,24,"2,157",148.707,698.296,26.9823,544.137,92.748,"351,863","446,044","623,159","214,701"
28-Jul-15,Well_#4,24,"2,160",148.687,703.032,26.59803,545.113,94.023,"352,934","447,431","625,062","216,044"
29-Jul-15,Well_#4,24,"2,162",148.678,706.454,26.47622,545.721,93.46,"353,990","448,819","626,932","217,386"
30-Jul-15,Well_#4,24,"2,164",148.673,699.3,26.49747,546.257,92.03,"355,043","450,192","628,821","218,720"
31-Jul-15,Well_#4,24,"2,165",148.67,696.153,25.90304,546.195,90.292,"356,094","451,566","630,741","219,996"
01-Aug-15,Well_#4,24,"2,162",148.673,701.628,26.19897,543.582,92.49,"357,183","452,984","632,792","221,250"
02-Aug-15,Well_#4,24,"2,156",148.682,701.611,26.08514,537.765,93.577,"358,287","454,426","634,765","222,545"
03-Aug-15,Well_#4,24,"2,153",148.693,700.587,24.12295,533.853,93.599,"359,405","455,883","636,884","223,839"
04-Aug-15,Well_#4,24,"2,114",148.739,702.134,27.9552,501.656,93.81,"360,567","457,401","639,114","225,237"
05-Aug-15,Well_#4,24,"2,110",148.741,706.643,28.12838,497.306,94.573,"361,727","458,907","641,223","226,621"
06-Aug-15,Well_#4,24,"2,107",148.743,698.909,28.3458,496.356,92.534,"362,878","460,413","643,434","228,014"
07-Aug-15,Well_#4,24,"2,108",148.739,689.006,28.3406,495.646,90.016,"364,023","461,913","645,598","229,404"
08-Aug-15,Well_#4,24,"2,107",148.74,685.696,28.43142,494.619,91.222,"365,172","463,409","647,626","230,787"
09-Aug-15,Well_#4,24,"2,108",148.742,690.298,28.8448,494.19,92.501,"366,306","464,896","649,742","232,170"
10-Aug-15,Well_#4,24,"2,065",148.82,705.177,42.44378,459.098,94.724,"367,495","466,438","651,914","233,653"
11-Aug-15,Well_#4,24,"2,055",148.857,698.814,43.82959,449.313,94.343,"368,682","467,981","654,093","235,148"
12-Aug-15,Well_#4,24,"2,050",148.861,687.781,43.44669,447.288,92.135,"369,873","469,526","656,210","236,641"
13-Aug-15,Well_#4,24,"2,051",148.849,682.31,43.04646,448.264,92.87,"371,049","471,065","658,268","238,136"
14-Aug-15,Well_#4,23.17,"2,143",148.722,679.37,32.77104,517.58,91.737,"372,086","472,435","660,203","239,596"
15-Aug-15,Well_#4,24,"2,090",148.839,682.665,35.06368,476.702,94.118,"373,228","473,908","662,180","241,097"
16-Aug-15,Well_#4,24,"2,078",148.844,677.272,46.10846,468.156,93.902,"374,378","475,416","664,237","242,592"
17-Aug-15,Well_#4,24,"2,050",148.879,674.356,45.38304,445.492,95.321,"375,561","476,948","666,485","244,164"
18-Aug-15,Well_#4,24,"2,049",148.869,665.614,44.70346,445.613,95.386,"376,730","478,455","668,602","245,697"
19-Aug-15,Well_#4,24,"2,049",148.862,661.989,43.39151,445.686,95.324,"377,903","479,951","670,773","247,219"
20-Aug-15,Well_#4,24,"2,053",148.841,658.503,42.94065,447.97,95.079,"379,038","481,414","672,922","248,717"
21-Aug-15,Well_#4,24,"2,054",148.836,649.714,42.98139,448.792,94.846,"380,176","482,878","675,017","250,169"
22-Aug-15,Well_#4,24,"2,052",148.836,640.144,42.94778,447.577,92.467,"381,305","484,331","677,096","251,652"
23-Aug-15,Well_#4,24,"2,054",148.815,633.029,42.95432,446.124,91.88,"382,434","485,781","679,201","253,062"
24-Aug-15,Well_#4,24,"2,055",148.801,630.707,42.96868,445.454,93.016,"383,550","487,221","681,154","254,512"
25-Aug-15,Well_#4,24,"2,059",148.792,625.136,42.96336,448.005,92.696,"384,652","488,653","683,114","256,066"
26-Aug-15,Well_#4,24,"2,058",148.795,620.636,42.8856,446.863,93.188,"385,817","490,147","685,268","257,628"
10-Sep-13,Well_#5,24,"2,376",159.292,16.095,99.96043,458.021,78.592,"1,304",801,801,"2,098"
11-Sep-13,Well_#5,24,"2,373",159.29,16.244,99.99564,456.237,80.747,"2,597","1,600","1,600","4,220"
12-Sep-13,Well_#5,24,"2,362",159.305,16.281,100,448.53,80.252,"3,957","2,426","2,426","6,402"
13-Sep-13,Well_#5,24,"2,372",159.287,16.154,100,457.053,79.297,"5,253","3,217","3,217","8,616"
14-Sep-13,Well_#5,24,"2,380",159.262,16.12,100,467.503,78.554,"6,540","4,003","4,003","10,808"
15-Sep-13,Well_#5,24,"2,373",159.257,16.053,100,467.079,80.542,"7,854","4,808","4,808","13,028"
16-Sep-13,Well_#5,24,"2,372",159.253,16.302,100,470.951,81.038,"9,175","5,605","5,605","15,381"
17-Sep-13,Well_#5,24,"2,373",159.264,16.059,97.91667,475.105,78.218,"10,497","6,403","6,403","17,605"
18-Sep-13,Well_#5,24,"2,374",159.263,16.071,100,475.652,77.397,"11,809","7,195","7,195","19,745"
19-Sep-13,Well_#5,24,"2,356",159.279,16.188,100,462.375,80.988,"13,107","7,999","7,999","21,890"
20-Sep-13,Well_#5,24,"2,344",159.28,16.189,100,453.855,81.262,"14,446","8,826","8,826","24,041"
21-Sep-13,Well_#5,24,"2,351",159.248,16.1,100,460.084,80.826,"15,727","9,617","9,617","26,146"
22-Sep-13,Well_#5,24,"2,361",159.211,15.985,100,469.277,80.34,"17,043","10,427","10,427","28,208"
23-Sep-13,Well_#5,24,"2,366",159.203,16.077,100,470.532,80.63,"18,324","11,211","11,211","30,301"
24-Sep-13,Well_#5,24,"2,365",159.201,16.042,100,467.993,79.394,"19,609","11,993","11,993","32,402"
25-Sep-13,Well_#5,24,"2,368",159.187,15.987,100,467.973,80.613,"20,881","12,764","12,764","34,415"
26-Sep-13,Well_#5,24,"2,369",159.174,15.923,100,467.874,80.487,"22,140","13,530","13,530","36,404"
27-Sep-13,Well_#5,24,"2,368",159.157,15.867,100,466.212,79.521,"23,391","14,292","14,292","38,414"
28-Sep-13,Well_#5,24,"2,372",159.134,15.768,100,467.661,78.613,"24,632","15,042","15,042","40,393"
29-Sep-13,Well_#5,24,"2,372",159.119,15.668,100,466.687,78.759,"25,863","15,797","15,797","42,360"
30-Sep-13,Well_#5,24,"2,372",159.104,15.582,100,465.861,79.515,"27,081","16,540","16,540","44,324"
01-Oct-13,Well_#5,24,"2,372",159.089,15.572,100,463.856,80.368,"28,289","17,276","17,276","46,262"
02-Oct-13,Well_#5,24,"2,373",159.074,15.649,100,463.276,80.359,"29,480","18,005","18,005","48,180"
03-Oct-13,Well_#5,24,"2,377",159.055,15.572,100,465.107,78.144,"30,666","18,725","18,725","50,093"
04-Oct-13,Well_#5,24,"2,378",159.038,15.61,100,465.197,80.362,"31,855","19,451","19,451","52,017"
05-Oct-13,Well_#5,24,"2,370",159.032,15.51,100,457.942,79.064,"33,024","20,195","20,195","54,002"
06-Oct-13,Well_#5,24,"2,374",159.017,15.47,100,458.621,77.27,"34,245","20,949","20,949","56,034"
07-Oct-13,Well_#5,24,"2,377",159.011,15.468,100,458.387,80.496,"35,449","21,690","21,690","58,107"
08-Oct-13,Well_#5,24,"2,383",159.007,15.549,100,461.837,80.228,"36,664","22,439","22,439","60,212"
09-Oct-13,Well_#5,24,"2,390",159.006,15.454,100,465.727,79.139,"37,875","23,185","23,185","62,325"
10-Oct-13,Well_#5,20.17,"2,536",158.745,15.076,39.14916,553.547,72.972,"38,848","23,792","23,792","64,493"
11-Oct-13,Well_#5,24,"2,464",158.969,15.472,31.34392,522.857,77.656,"40,016","24,496","24,496","66,663"
12-Oct-13,Well_#5,24,"2,425",159.018,15.524,44.11448,489.589,80.391,"41,237","25,239","25,239","68,801"
13-Oct-13,Well_#5,24,"2,397",159.048,15.595,71.79522,464.697,81.362,"42,458","25,980","25,980","70,840"
14-Oct-13,Well_#5,24,"2,389",159.044,15.56,100,456.487,81.321,"43,682","26,721","26,721","72,874"
15-Oct-13,Well_#5,24,"2,387",159.026,15.514,100,454.13,80.326,"44,895","27,457","27,457","74,911"
16-Oct-13,Well_#5,24,"2,385",159.01,15.409,100,452.427,79.807,"46,101","28,188","28,188","77,012"
17-Oct-13,Well_#5,24,"2,385",158.993,15.295,100,451.65,79.471,"47,292","28,913","28,913","79,095"
18-Oct-13,Well_#5,24,"2,384",158.976,15.341,100,450,78.964,"48,492","29,640","29,640","81,177"
19-Oct-13,Well_#5,24,"2,384",158.961,15.27,100,448.679,77.925,"49,674","30,359","30,359","83,262"
20-Oct-13,Well_#5,24,"2,385",158.959,15.247,100,446.996,78.405,"50,847","31,071","31,071","85,313"
21-Oct-13,Well_#5,24,"2,385",158.95,15.207,100,445.225,77.831,"52,002","31,777","31,777","87,353"
22-Oct-13,Well_#5,24,"2,387",158.939,15.153,100,444.738,77.375,"53,152","32,477","32,477","89,379"
23-Oct-13,Well_#5,24,"2,388",158.93,15.147,100,443.814,78.612,"54,290","33,170","33,170","91,396"
24-Oct-13,Well_#5,24,"2,385",158.925,15.089,97.91667,440.189,77.258,"55,426","33,866","33,866","93,435"
25-Oct-13,Well_#5,24,"2,385",158.917,15.033,100,438.568,77.74,"56,551","34,558","34,558","95,447"
26-Oct-13,Well_#5,24,"2,387",158.906,15.079,97.91667,437.443,79.409,"57,671","35,242","35,242","97,439"
27-Oct-13,Well_#5,24,"2,388",158.895,15.041,100,436.57,79.483,"58,782","35,925","35,925","99,437"
28-Oct-13,Well_#5,24,"2,392",158.886,14.966,100,436.972,78.528,"59,868","36,604","36,604","101,395"
29-Oct-13,Well_#5,24,"2,391",158.88,14.936,100,435.529,78.059,"60,966","37,281","37,281","103,378"
30-Oct-13,Well_#5,24,"2,393",158.873,14.842,100,434.823,77.822,"62,055","37,955","37,955","105,340"
31-Oct-13,Well_#5,24,"2,394",158.866,14.787,100,434.312,78.253,"63,143","38,626","38,626","107,288"
01-Nov-13,Well_#5,24,"2,395",158.859,14.845,100,433.863,78.429,"64,223","39,294","39,294","109,239"
02-Nov-13,Well_#5,24,"2,396",158.852,14.9,100,433.496,79.343,"65,298","39,956","39,956","111,182"
03-Nov-13,Well_#5,24,"2,401",158.844,14.728,100,435.387,77.63,"66,351","40,610","40,610","113,105"
